node,degree,degree_centrality,closeness_centrality,betweness_centrality,eigenvector_centrality,clustering
381,12,2.97E-03,1.86E-01,0,2.31E-18,9.39E-01
382,12,2.97E-03,1.60E-01,1.53E-08,-3.34E-18,8.18E-01
383,3,7.43E-04,1.68E-01,2.02E-04,-1.71E-18,6.67E-01
384,4,9.91E-04,4.95E-04,6.13E-08,4.01E-18,8.33E-01
385,8,1.98E-03,1.89E-01,7.67E-09,8.09E-19,8.93E-01
386,3,7.43E-04,5.57E-04,0,-2.41E-18,6.67E-01
387,36,8.92E-03,2.11E-01,4.11E-04,9.58E-19,6.81E-01
388,38,9.41E-03,2.04E-01,3.34E-06,3.54E-18,5.63E-01
389,48,1.19E-02,1.93E-01,2.60E-04,-1.20E-18,2.85E-01
390,6,1.49E-03,1.78E-01,2.20E-08,2.80E-18,8.00E-01
391,61,1.51E-02,2.38E-01,6.52E-05,6.85E-18,5.25E-01
392,39,9.66E-03,2.18E-01,2.02E-07,-2.43E-18,6.52E-01
393,7,1.73E-03,1.03E-03,0,-1.33E-18,1.00E+00
394,36,8.92E-03,1.93E-01,8.43E-06,5.03E-18,5.25E-01
395,77,1.91E-02,2.22E-01,3.26E-05,3.17E-18,4.16E-01
396,27,6.69E-03,1.83E-01,2.66E-06,-4.99E-19,6.10E-01
397,47,1.16E-02,2.09E-01,8.33E-05,-5.32E-18,3.19E-01
398,33,8.17E-03,2.07E-01,1.75E-05,3.38E-19,6.63E-01
399,8,1.98E-03,9.91E-04,3.07E-08,-3.53E-18,9.29E-01
400,73,1.81E-02,2.38E-01,5.64E-05,7.74E-18,4.87E-01
401,2,4.95E-04,0,0,-3.46E-18,1.00E+00
402,57,1.41E-02,2.14E-01,4.00E-05,8.78E-18,5.24E-01
403,20,4.95E-03,1.81E-01,1.40E-05,-5.98E-20,6.68E-01
404,51,1.26E-02,2.25E-01,5.88E-05,3.19E-19,4.89E-01
405,11,2.72E-03,1.95E-01,2.63E-05,3.46E-18,4.73E-01
406,4,9.91E-04,1.27E-01,6.98E-06,3.31E-18,6.67E-01
407,15,3.71E-03,1.91E-01,6.35E-07,-3.79E-18,5.33E-01
408,55,1.36E-02,2.26E-01,2.00E-04,2.21E-17,5.21E-01
409,34,8.42E-03,2.05E-01,6.03E-06,8.32E-18,6.35E-01
410,15,3.71E-03,1.78E-01,7.96E-06,-1.14E-18,6.76E-01
411,3,7.43E-04,3.71E-04,1.84E-07,2.47E-18,6.67E-01
412,99,2.45E-02,2.39E-01,3.50E-04,1.16E-17,3.30E-01
413,17,4.21E-03,1.82E-01,2.01E-06,3.56E-18,6.76E-01
414,159,3.94E-02,2.26E-01,2.55E-03,-3.31E-18,1.35E-01
415,26,6.44E-03,1.96E-01,6.59E-05,4.31E-18,5.29E-01
416,21,5.20E-03,2.14E-01,1.56E-05,-1.96E-18,5.76E-01
417,62,1.54E-02,2.13E-01,1.83E-05,1.93E-17,5.90E-01
418,23,5.70E-03,1.82E-01,2.74E-06,-3.32E-18,5.02E-01
419,57,1.41E-02,2.34E-01,4.92E-04,5.13E-18,3.63E-01
420,34,8.42E-03,2.29E-01,1.96E-05,6.97E-18,4.92E-01
421,25,6.19E-03,1.93E-01,2.97E-05,1.30E-18,4.67E-01
422,60,1.49E-02,1.91E-01,1.02E-04,7.32E-18,2.25E-01
423,57,1.41E-02,2.30E-01,5.02E-05,1.20E-17,5.01E-01
424,17,4.21E-03,1.50E-01,3.71E-06,2.77E-18,8.09E-01
425,19,4.71E-03,1.96E-01,5.30E-06,1.33E-18,5.61E-01
426,18,4.46E-03,1.95E-01,5.74E-06,1.58E-18,5.56E-01
427,9,2.23E-03,1.95E-01,1.23E-04,-5.36E-19,5.28E-01
428,115,2.85E-02,2.53E-01,2.09E-03,1.07E-17,2.68E-01
429,10,2.48E-03,1.52E-01,1.61E-07,-2.03E-19,8.44E-01
430,38,9.41E-03,2.19E-01,3.99E-05,1.13E-17,5.70E-01
431,71,1.76E-02,2.20E-01,1.18E-04,1.73E-17,5.02E-01
432,55,1.36E-02,2.03E-01,3.96E-05,-1.00E-17,4.81E-01
433,10,2.48E-03,1.81E-01,1.94E-07,5.11E-18,7.78E-01
434,33,8.17E-03,1.97E-01,1.42E-04,5.27E-18,5.62E-01
435,10,2.48E-03,1.84E-01,5.43E-05,-3.03E-18,6.00E-01
436,60,1.49E-02,2.18E-01,1.05E-04,9.47E-18,5.14E-01
437,10,2.48E-03,1.51E-01,2.00E-04,5.39E-19,3.78E-01
438,71,1.76E-02,2.04E-01,5.82E-05,1.94E-17,4.88E-01
439,43,1.06E-02,2.06E-01,2.78E-05,2.84E-18,5.23E-01
440,14,3.47E-03,1.94E-01,1.47E-06,2.29E-18,6.59E-01
441,8,1.98E-03,7.43E-04,3.07E-08,4.12E-18,9.29E-01
442,12,2.97E-03,1.91E-01,8.06E-07,1.28E-18,6.67E-01
443,2,4.95E-04,5.16E-04,0,-4.95E-18,1.00E+00
444,47,1.16E-02,1.87E-01,6.04E-05,9.72E-18,4.73E-01
445,27,6.69E-03,1.79E-01,2.07E-06,7.92E-18,5.16E-01
446,18,4.46E-03,1.85E-01,3.43E-07,9.23E-18,6.80E-01
447,1,2.48E-04,0,0,2.37E-18,0
448,3,7.43E-04,1.62E-01,0,4.84E-19,1.00E+00
449,10,2.48E-03,1.83E-01,2.44E-05,9.52E-18,5.78E-01
450,22,5.45E-03,1.80E-01,2.95E-06,-1.58E-18,6.41E-01
451,25,6.19E-03,2.00E-01,4.54E-06,-4.80E-18,7.03E-01
452,42,1.04E-02,1.82E-01,4.44E-05,-5.22E-18,4.85E-01
453,5,1.24E-03,5.66E-04,1.53E-06,-8.78E-19,5.00E-01
454,3,7.43E-04,2.48E-04,0,-2.58E-18,1.00E+00
455,37,9.16E-03,1.88E-01,1.33E-04,1.24E-17,3.15E-01
456,61,1.51E-02,2.20E-01,1.64E-04,7.80E-18,5.19E-01
457,20,4.95E-03,1.80E-01,6.62E-05,4.04E-18,6.84E-01
458,26,6.44E-03,1.80E-01,1.55E-05,-4.46E-18,4.49E-01
459,10,2.48E-03,1.75E-01,4.23E-06,1.53E-18,8.22E-01
460,66,1.63E-02,2.03E-01,5.49E-04,3.01E-18,4.14E-01
461,53,1.31E-02,1.97E-01,6.44E-05,6.40E-18,5.91E-01
462,19,4.71E-03,1.76E-01,1.01E-04,4.28E-18,6.78E-01
463,43,1.06E-02,1.86E-01,3.59E-04,-1.65E-17,4.00E-01
464,5,1.24E-03,2.48E-04,4.42E-06,-7.21E-18,6.00E-01
465,78,1.93E-02,2.11E-01,5.47E-04,2.08E-18,4.26E-01
466,9,2.23E-03,1.51E-01,4.35E-07,6.76E-18,9.44E-01
467,4,9.91E-04,4.95E-04,0,-4.17E-18,1.00E+00
468,2,4.95E-04,0,0,2.77E-19,1.00E+00
469,22,5.45E-03,1.84E-01,1.08E-04,-3.13E-18,5.32E-01
470,16,3.96E-03,1.63E-01,4.85E-06,-8.81E-18,6.67E-01
471,31,7.68E-03,2.02E-01,2.67E-05,5.14E-18,6.71E-01
472,5,1.24E-03,1.33E-01,1.85E-04,-9.91E-19,4.00E-01
473,32,7.92E-03,1.84E-01,2.78E-05,1.11E-17,5.18E-01
474,20,4.95E-03,1.78E-01,5.57E-06,-5.88E-18,7.05E-01
475,122,3.02E-02,2.29E-01,1.51E-03,1.05E-17,2.75E-01
476,6,1.49E-03,3.30E-04,0,6.51E-18,1.00E+00
477,12,2.97E-03,1.75E-01,4.73E-06,-2.61E-18,6.97E-01
478,8,1.98E-03,1.56E-01,1.24E-06,-4.16E-18,5.71E-01
479,37,9.16E-03,1.97E-01,7.09E-05,1.75E-17,6.07E-01
480,7,1.73E-03,1.76E-01,9.90E-07,-3.26E-18,4.76E-01
481,27,6.69E-03,1.51E-01,7.65E-06,3.72E-18,5.24E-01
482,34,8.42E-03,1.97E-01,6.58E-05,7.75E-18,6.06E-01
483,231,5.72E-02,2.40E-01,2.58E-03,3.44E-17,1.62E-01
484,107,2.65E-02,2.34E-01,2.69E-03,3.49E-17,2.67E-01
485,5,1.24E-03,1.74E-01,0,-1.26E-18,1.00E+00
486,16,3.96E-03,1.42E-01,1.51E-06,5.82E-18,8.25E-01
487,33,8.17E-03,1.76E-01,2.75E-06,2.15E-17,6.17E-01
488,28,6.93E-03,1.75E-01,2.08E-06,1.81E-17,6.67E-01
489,24,5.94E-03,1.43E-01,1.38E-06,6.53E-18,6.96E-01
490,13,3.22E-03,1.48E-01,7.30E-07,7.83E-18,6.15E-01
491,11,2.72E-03,1.22E-01,4.04E-08,4.78E-18,8.55E-01
492,65,1.61E-02,1.93E-01,1.17E-04,2.35E-17,5.32E-01
493,56,1.39E-02,1.92E-01,1.50E-04,4.27E-17,4.92E-01
494,23,5.70E-03,1.82E-01,3.04E-05,2.08E-17,7.47E-01
495,23,5.70E-03,1.72E-01,8.29E-07,1.60E-17,6.13E-01
496,40,9.91E-03,1.82E-01,1.42E-04,3.00E-17,5.12E-01
497,83,2.06E-02,2.01E-01,9.25E-04,5.16E-17,3.94E-01
498,6,1.49E-03,3.30E-04,1.18E-06,-3.24E-18,4.67E-01
499,3,7.43E-04,3.30E-04,0,-3.78E-18,1.00E+00
500,83,2.06E-02,1.95E-01,4.27E-04,3.07E-17,3.73E-01
501,8,1.98E-03,2.48E-04,6.13E-08,6.84E-18,9.29E-01
502,11,2.72E-03,1.22E-01,6.11E-07,6.37E-18,7.82E-01
503,58,1.44E-02,2.00E-01,2.09E-04,7.40E-17,5.25E-01
504,43,1.06E-02,1.87E-01,4.35E-04,1.87E-17,3.06E-01
505,13,3.22E-03,1.42E-01,1.23E-06,4.82E-18,8.97E-01
506,72,1.78E-02,1.94E-01,1.46E-04,5.20E-17,5.01E-01
507,65,1.61E-02,2.06E-01,8.83E-04,7.90E-17,4.96E-01
508,16,3.96E-03,1.80E-01,1.04E-04,2.19E-17,4.58E-01
509,15,3.71E-03,1.42E-01,1.14E-07,1.24E-18,8.57E-01
510,26,6.44E-03,1.84E-01,8.36E-05,3.25E-17,4.31E-01
511,30,7.43E-03,1.76E-01,1.93E-06,5.21E-17,7.49E-01
512,29,7.18E-03,1.91E-01,7.60E-05,3.56E-17,6.70E-01
513,89,2.20E-02,2.06E-01,6.51E-04,1.23E-16,4.22E-01
514,64,1.58E-02,1.76E-01,2.98E-05,1.33E-16,4.90E-01
515,61,1.51E-02,1.81E-01,7.01E-05,9.84E-17,4.63E-01
516,20,4.95E-03,1.74E-01,3.09E-04,3.77E-18,7.32E-01
517,104,2.58E-02,1.97E-01,5.54E-04,2.14E-16,3.53E-01
518,19,4.71E-03,1.74E-01,1.11E-04,1.63E-17,6.67E-01
519,25,6.19E-03,1.43E-01,3.72E-06,4.18E-17,6.57E-01
520,50,1.24E-02,1.91E-01,2.30E-04,1.73E-16,5.71E-01
521,15,3.71E-03,1.49E-01,6.70E-08,3.05E-17,6.29E-01
522,11,2.72E-03,1.43E-01,5.97E-07,3.93E-18,7.64E-01
523,43,1.06E-02,1.82E-01,2.40E-04,1.11E-16,5.87E-01
524,64,1.58E-02,1.90E-01,2.49E-04,2.69E-16,5.81E-01
525,69,1.71E-02,2.13E-01,7.70E-04,2.73E-16,5.10E-01
526,98,2.43E-02,2.18E-01,5.30E-03,1.59E-16,2.46E-01
527,46,1.14E-02,1.58E-01,5.81E-05,3.04E-16,6.53E-01
528,13,3.22E-03,1.76E-01,4.62E-06,1.23E-17,6.54E-01
529,9,2.23E-03,1.43E-01,2.55E-08,4.41E-18,8.61E-01
530,4,9.91E-04,0,0,-2.20E-18,6.67E-01
531,40,9.91E-03,1.76E-01,7.79E-04,2.16E-17,3.95E-01
532,10,2.48E-03,2.48E-04,4.70E-06,3.88E-18,3.56E-01
533,6,1.49E-03,0,0,1.05E-17,5.33E-01
534,8,1.98E-03,1.74E-01,6.19E-05,2.63E-17,6.79E-01
535,12,2.97E-03,0,0,4.40E-18,6.82E-01
536,22,5.45E-03,1.61E-01,1.55E-06,1.20E-16,8.14E-01
537,40,9.91E-03,1.78E-01,3.84E-05,2.22E-16,6.58E-01
538,87,2.15E-02,1.81E-01,3.74E-04,3.51E-16,3.32E-01
539,22,5.45E-03,1.17E-01,3.42E-05,3.67E-17,3.20E-01
540,8,1.98E-03,1.40E-01,7.82E-06,7.66E-18,5.71E-01
541,10,2.48E-03,1.74E-01,1.47E-05,4.08E-17,5.78E-01
542,58,1.44E-02,1.85E-01,3.09E-04,3.40E-16,5.02E-01
543,21,5.20E-03,1.76E-01,1.97E-05,3.04E-17,4.62E-01
544,67,1.66E-02,1.85E-01,3.52E-04,3.62E-16,4.88E-01
545,46,1.14E-02,1.83E-01,3.39E-04,4.42E-16,5.28E-01
546,30,7.43E-03,1.75E-01,3.48E-04,4.81E-17,5.24E-01
547,32,7.92E-03,1.22E-01,2.07E-06,3.31E-17,5.77E-01
548,32,7.92E-03,1.45E-01,5.46E-04,1.30E-16,4.52E-01
549,7,1.73E-03,1.74E-01,8.50E-05,-5.64E-18,5.24E-01
550,1,2.48E-04,0,0,2.55E-18,0
551,17,4.21E-03,1.42E-01,1.74E-07,3.88E-18,7.94E-01
552,4,9.91E-04,0,0,1.09E-18,8.33E-01
553,85,2.11E-02,1.78E-01,4.30E-04,5.57E-16,3.58E-01
554,18,4.46E-03,1.74E-01,4.95E-04,3.36E-18,7.78E-01
555,38,9.41E-03,3.30E-04,1.09E-06,1.98E-16,4.82E-01
556,48,1.19E-02,1.79E-01,1.06E-03,3.64E-16,4.45E-01
557,37,9.16E-03,2.48E-04,7.17E-07,2.45E-16,4.91E-01
558,20,4.95E-03,1.06E-01,3.92E-06,1.98E-16,5.63E-01
559,83,2.06E-02,1.73E-01,7.18E-04,9.08E-16,5.07E-01
560,30,7.43E-03,1.39E-01,2.14E-04,3.44E-16,5.36E-01
561,81,2.01E-02,1.71E-01,7.67E-04,1.11E-15,4.79E-01
562,5,1.24E-03,0,0,1.09E-17,7.00E-01
563,91,2.25E-02,2.26E-01,1.30E-02,4.46E-16,1.85E-01
564,9,2.23E-03,0,0,2.38E-18,7.22E-01
565,20,4.95E-03,0,0,4.65E-16,6.58E-01
566,85,2.11E-02,1.85E-01,1.32E-03,1.17E-15,4.07E-01
567,63,1.56E-02,1.62E-01,8.30E-03,1.14E-15,4.25E-01
568,12,2.97E-03,0,0,1.10E-17,4.39E-01
569,15,3.71E-03,0,0,2.44E-16,6.76E-01
570,35,8.67E-03,0,0,4.56E-16,5.01E-01
571,3,7.43E-04,0,0,6.55E-18,1.00E+00
572,4,9.91E-04,0,0,8.24E-19,1.00E+00
573,32,7.92E-03,1.02E-01,0,3.95E-18,5.73E-01
574,11,2.72E-03,1.21E-01,5.32E-07,2.72E-18,6.36E-01
575,12,2.97E-03,1.02E-01,1.23E-08,3.27E-19,8.64E-01
576,14,3.47E-03,3.97E-03,0,-2.31E-18,9.78E-01
577,22,5.45E-03,5.24E-03,0,-3.04E-18,9.52E-01
578,24,5.94E-03,5.21E-03,1.81E-07,6.97E-18,9.02E-01
579,39,9.66E-03,1.02E-01,1.15E-05,8.49E-19,4.51E-01
580,84,2.08E-02,1.34E-01,4.53E-04,1.14E-15,3.65E-01
581,2,4.95E-04,2.48E-04,0,1.83E-19,1.00E+00
582,21,5.20E-03,4.55E-03,0,5.31E-18,9.76E-01
583,25,6.19E-03,4.95E-03,2.02E-07,4.77E-18,8.67E-01
584,15,3.71E-03,1.23E-01,8.01E-06,7.74E-19,5.90E-01
585,1,2.48E-04,0,0,5.57E-18,0
586,7,1.73E-03,9.65E-02,0,4.05E-18,1.00E+00
587,10,2.48E-03,1.15E-01,5.42E-05,-2.47E-19,9.11E-01
588,14,3.47E-03,8.24E-02,5.09E-08,-1.17E-18,7.36E-01
589,21,5.20E-03,1.19E-01,2.17E-04,1.29E-18,6.33E-01
590,14,3.47E-03,1.09E-01,8.28E-05,2.55E-16,4.73E-01
591,46,1.14E-02,1.30E-01,3.25E-04,1.35E-15,6.35E-01
592,41,1.02E-02,9.60E-02,4.22E-05,4.42E-18,4.49E-01
593,5,1.24E-03,0,0,2.21E-16,6.00E-01
594,8,1.98E-03,7.75E-03,8.47E-04,7.61E-17,3.57E-01
595,19,4.71E-03,3.65E-03,0,7.07E-18,9.88E-01
596,46,1.14E-02,1.47E-01,7.98E-04,1.02E-17,1.68E-01
597,22,5.45E-03,9.55E-02,1.44E-06,7.68E-18,7.49E-01
598,16,3.96E-03,9.53E-02,1.31E-08,1.49E-18,8.33E-01
599,23,5.70E-03,4.46E-03,6.57E-08,6.48E-18,9.05E-01
600,24,5.94E-03,3.98E-03,1.76E-07,9.98E-18,8.80E-01
601,25,6.19E-03,1.18E-01,4.75E-05,2.95E-16,4.17E-01
602,1,2.48E-04,0,0,3.58E-18,0
603,18,4.46E-03,8.19E-02,1.48E-07,2.89E-18,7.97E-01
604,35,8.67E-03,1.29E-01,4.31E-04,1.06E-15,6.22E-01
605,18,4.46E-03,9.52E-02,2.87E-05,3.27E-18,7.65E-01
606,91,2.25E-02,1.60E-01,2.85E-03,1.33E-15,2.55E-01
607,1,2.48E-04,0,0,-2.76E-19,0
608,1,2.48E-04,0,0,3.80E-19,0
609,30,7.43E-03,9.51E-02,9.30E-05,2.16E-16,5.01E-01
610,5,1.24E-03,0,0,2.54E-16,9.00E-01
611,16,3.96E-03,8.15E-02,1.92E-07,2.63E-18,8.17E-01
612,15,3.71E-03,9.50E-02,3.24E-05,9.08E-17,6.95E-01
613,1,2.48E-04,0,0,-1.39E-18,0
614,32,7.92E-03,1.16E-01,5.85E-05,7.14E-16,7.10E-01
615,24,5.94E-03,3.73E-03,2.31E-07,6.58E-18,8.66E-01
616,19,4.71E-03,9.50E-02,1.21E-05,9.75E-18,4.68E-01
617,25,6.19E-03,9.50E-02,5.85E-05,1.10E-16,5.77E-01
618,24,5.94E-03,9.48E-02,1.08E-04,2.04E-17,5.25E-01
619,26,6.44E-03,9.47E-02,6.71E-05,8.30E-17,6.52E-01
620,20,4.95E-03,9.45E-02,2.30E-05,1.94E-16,5.42E-01
621,7,1.73E-03,7.13E-02,4.45E-08,6.81E-18,8.57E-01
622,13,3.22E-03,8.13E-02,1.42E-04,7.70E-18,6.28E-01
623,17,4.21E-03,8.12E-02,7.99E-06,1.05E-16,7.35E-01
624,1,2.48E-04,0,0,-1.97E-18,0
625,21,5.20E-03,9.45E-02,5.22E-04,5.97E-17,6.81E-01
626,14,3.47E-03,9.44E-02,1.76E-06,6.59E-17,7.91E-01
627,24,5.94E-03,3.47E-03,1.44E-07,7.72E-18,9.02E-01
628,12,2.97E-03,2.31E-03,1.23E-08,5.45E-18,9.24E-01
629,11,2.72E-03,1.19E-01,5.84E-06,5.82E-17,3.82E-01
630,39,9.66E-03,1.13E-01,2.93E-03,2.34E-16,3.54E-01
631,11,2.72E-03,1.03E-03,1.26E-06,5.31E-17,7.45E-01
632,22,5.45E-03,2.99E-03,2.47E-07,8.18E-18,9.05E-01
633,15,3.71E-03,1.99E-03,2.11E-06,7.95E-17,7.62E-01
634,16,3.96E-03,1.07E-01,1.30E-04,4.49E-16,6.83E-01
635,22,5.45E-03,2.55E-03,9.86E-06,6.40E-18,8.92E-01
636,25,6.19E-03,2.31E-03,2.01E-06,1.78E-16,6.27E-01
637,115,2.85E-02,1.45E-01,2.23E-03,1.49E-15,1.91E-01
638,1,2.48E-04,0,0,2.79E-18,0
639,11,2.72E-03,6.60E-04,3.80E-06,2.84E-16,5.45E-01
640,23,5.70E-03,2.50E-03,1.44E-07,1.32E-17,9.21E-01
641,66,1.63E-02,1.38E-01,3.46E-03,1.07E-15,3.10E-01
642,2,4.95E-04,0,0,-2.00E-19,1.00E+00
643,24,5.94E-03,2.23E-03,1.90E-07,1.61E-17,8.80E-01
644,25,6.19E-03,1.62E-03,7.34E-06,4.27E-16,5.80E-01
645,29,7.18E-03,1.06E-01,4.70E-05,1.66E-15,5.96E-01
646,13,3.22E-03,1.06E-01,3.06E-05,8.54E-16,7.95E-01
647,19,4.71E-03,2.01E-03,8.14E-05,9.06E-17,8.13E-01
648,2,4.95E-04,0,0,2.47E-17,1.00E+00
649,5,1.24E-03,8.43E-02,6.72E-05,1.91E-18,4.00E-01
650,22,5.45E-03,1.76E-03,2.94E-06,2.67E-17,8.92E-01
651,73,1.81E-02,1.31E-01,1.24E-03,2.20E-15,3.24E-01
652,4,9.91E-04,0,0,6.71E-17,1.00E+00
653,28,6.93E-03,2.23E-03,5.43E-06,1.94E-16,5.58E-01
654,33,8.17E-03,2.31E-03,1.73E-05,2.98E-16,4.91E-01
655,6,1.49E-03,3.30E-04,2.60E-07,4.97E-17,8.00E-01
656,3,7.43E-04,0,0,2.10E-16,1.00E+00
657,7,1.73E-03,2.48E-04,9.20E-08,6.65E-17,6.19E-01
658,24,5.94E-03,1.73E-03,2.95E-06,3.68E-17,9.02E-01
659,24,5.94E-03,1.49E-03,2.95E-06,4.41E-17,9.02E-01
660,3,7.43E-04,0,0,2.49E-18,1.00E+00
661,24,5.94E-03,1.24E-03,1.29E-07,2.78E-17,8.80E-01
662,24,5.94E-03,9.91E-04,1.12E-07,5.18E-17,8.95E-01
663,9,2.23E-03,0,0,4.99E-17,7.22E-01
664,17,4.21E-03,5.66E-04,3.24E-07,2.94E-16,7.35E-01
665,18,4.46E-03,5.57E-04,3.07E-08,5.44E-17,9.22E-01
666,18,4.46E-03,4.46E-04,1.48E-06,5.06E-16,6.67E-01
667,3,7.43E-04,0,0,1.27E-17,1.00E+00
668,1,2.48E-04,0,0,7.34E-19,0
669,34,8.42E-03,2.48E-04,2.56E-06,1.97E-15,7.38E-01
670,23,5.70E-03,4.95E-04,4.65E-08,7.14E-17,9.33E-01
671,5,1.24E-03,0,0,8.54E-16,9.00E-01
672,8,1.98E-03,5.66E-04,5.58E-09,1.66E-16,8.93E-01
673,4,9.91E-04,0,0,6.52E-17,1.00E+00
674,1,2.48E-04,0,0,-6.08E-19,0
675,23,5.70E-03,2.48E-04,3.62E-08,6.76E-17,9.01E-01
676,18,4.46E-03,2.48E-04,8.40E-08,8.53E-16,8.24E-01
677,22,5.45E-03,7.92E-04,9.70E-07,2.02E-16,6.54E-01
678,26,6.44E-03,7.43E-04,8.04E-06,6.12E-16,4.22E-01
679,7,1.73E-03,2.48E-04,1.93E-06,3.93E-16,8.57E-01
680,27,6.69E-03,4.95E-04,3.33E-06,4.98E-16,5.58E-01
681,23,5.70E-03,0,0,8.31E-17,8.81E-01
682,13,3.22E-03,0,0,3.35E-16,5.77E-01
683,33,8.17E-03,0,0,2.27E-15,7.01E-01
684,20,4.95E-03,0,0,3.01E-16,7.32E-01
685,17,4.21E-03,0,0,4.71E-16,7.65E-01
686,170,4.21E-02,1.45E-01,0,-1.71E-19,1.16E-01
687,28,6.93E-03,1.19E-01,0,2.81E-18,5.37E-01
688,45,1.11E-02,1.19E-01,2.14E-06,-2.83E-18,4.52E-01
689,8,1.98E-03,5.29E-03,0,-1.15E-18,8.57E-01
690,9,2.23E-03,1.02E-01,0,-3.79E-19,8.61E-01
691,6,1.49E-03,3.59E-03,0,5.36E-19,5.33E-01
692,1,2.48E-04,0,0,5.51E-20,0
693,14,3.47E-03,1.18E-01,0,-8.98E-19,7.25E-01
694,54,1.34E-02,1.19E-01,1.70E-04,-7.95E-19,4.63E-01
695,41,1.02E-02,1.18E-01,1.47E-06,2.68E-18,5.15E-01
696,31,7.68E-03,1.18E-01,7.54E-07,-9.74E-19,6.37E-01
697,52,1.29E-02,1.41E-01,1.16E-03,7.24E-18,4.19E-01
698,68,1.68E-02,1.73E-01,1.49E-03,-2.29E-18,1.31E-01
699,2,4.95E-04,2.48E-04,0,6.24E-19,1.00E+00
700,7,1.73E-03,9.43E-03,9.27E-09,4.40E-18,8.10E-01
701,21,5.20E-03,1.46E-02,1.61E-07,-1.94E-18,5.86E-01
702,8,1.98E-03,2.74E-03,1.06E-07,-2.18E-18,8.21E-01
703,43,1.06E-02,1.78E-02,2.86E-06,-3.45E-18,4.14E-01
704,5,1.24E-03,6.19E-03,0,5.98E-19,6.00E-01
705,69,1.71E-02,1.96E-02,7.04E-06,2.47E-18,3.27E-01
706,18,4.46E-03,1.43E-02,2.35E-08,-1.57E-18,9.41E-01
707,10,2.48E-03,6.03E-03,0,7.23E-20,6.22E-01
708,29,7.18E-03,1.66E-02,4.20E-07,-7.91E-19,5.07E-01
709,17,4.21E-03,9.48E-03,2.05E-07,-6.96E-20,7.21E-01
710,8,1.98E-03,1.06E-02,4.27E-08,-1.38E-18,7.50E-01
711,20,4.95E-03,1.31E-02,4.91E-06,1.32E-18,7.11E-01
712,13,3.22E-03,6.32E-03,4.36E-06,-1.45E-18,5.00E-01
713,71,1.76E-02,1.85E-02,1.85E-05,4.17E-18,3.24E-01
714,14,3.47E-03,2.99E-03,1.37E-06,4.70E-18,6.15E-01
715,10,2.48E-03,9.68E-03,0,3.01E-19,9.33E-01
716,12,2.97E-03,1.30E-02,0,-9.69E-19,5.91E-01
717,4,9.91E-04,7.43E-04,0,3.16E-18,1.00E+00
718,30,7.43E-03,1.51E-02,3.74E-06,4.34E-18,5.01E-01
719,64,1.58E-02,1.82E-02,1.66E-05,1.03E-17,4.00E-01
720,18,4.46E-03,1.12E-02,2.01E-06,-8.89E-19,4.97E-01
721,5,1.24E-03,4.45E-03,6.54E-08,-1.80E-18,8.00E-01
722,14,3.47E-03,1.01E-02,8.49E-07,1.51E-19,7.14E-01
723,12,2.97E-03,1.14E-02,2.80E-08,-2.87E-18,7.27E-01
724,47,1.16E-02,1.46E-02,7.85E-06,6.08E-18,4.85E-01
725,8,1.98E-03,1.90E-03,5.11E-08,-1.26E-18,8.93E-01
726,36,8.92E-03,1.22E-02,2.07E-06,8.84E-18,6.19E-01
727,26,6.44E-03,9.99E-03,1.79E-06,4.77E-18,5.42E-01
728,38,9.41E-03,1.39E-02,3.85E-06,-1.55E-18,4.54E-01
729,13,3.22E-03,4.98E-03,1.20E-07,2.61E-18,7.31E-01
730,15,3.71E-03,9.38E-03,6.94E-07,2.35E-18,6.19E-01
731,26,6.44E-03,1.12E-02,8.91E-07,2.20E-18,8.03E-01
732,14,3.47E-03,2.35E-03,1.10E-06,2.33E-18,6.04E-01
733,8,1.98E-03,4.55E-03,5.06E-07,-2.26E-19,5.36E-01
734,23,5.70E-03,8.97E-03,2.91E-06,5.77E-18,4.31E-01
735,5,1.24E-03,6.22E-03,0,2.08E-18,8.00E-01
736,14,3.47E-03,5.54E-03,7.49E-06,3.00E-18,4.18E-01
737,16,3.96E-03,1.01E-02,1.07E-06,-5.41E-19,7.08E-01
738,25,6.19E-03,1.07E-02,2.14E-06,1.05E-17,6.10E-01
739,29,7.18E-03,1.13E-02,8.94E-06,1.00E-17,4.90E-01
740,8,1.98E-03,6.72E-03,1.70E-06,3.39E-18,4.29E-01
741,17,4.21E-03,1.02E-02,4.19E-07,7.65E-18,5.96E-01
742,12,2.97E-03,6.09E-03,1.46E-05,5.25E-18,4.39E-01
743,3,7.43E-04,2.18E-03,0,-2.21E-18,1.00E+00
744,2,4.95E-04,2.48E-04,0,-3.06E-18,1.00E+00
745,57,1.41E-02,1.30E-02,3.28E-05,9.48E-18,4.10E-01
746,9,2.23E-03,2.42E-03,8.39E-07,4.33E-18,6.94E-01
747,57,1.41E-02,1.32E-02,3.47E-05,4.83E-18,3.45E-01
748,19,4.71E-03,7.89E-03,1.78E-06,-9.45E-19,5.32E-01
749,2,4.95E-04,3.30E-04,0,-6.66E-19,1.00E+00
750,2,4.95E-04,5.80E-03,0,-2.20E-18,1.00E+00
751,12,2.97E-03,5.48E-03,1.14E-07,6.95E-18,7.42E-01
752,38,9.41E-03,9.56E-03,7.18E-06,1.77E-17,6.59E-01
